data,semanaEpi,estado,casosAcumulados,obitosAcumulados,recuperados,pop,casosAbertos,casosNovos,obitosNovos
2020-05-14,20,AL,2972,177,NA,3337357,NA,211,13
2020-05-14,20,SE,2494,47,NA,2298696,NA,226,5
2020-05-14,20,BA,6955,262,NA,14873064,NA,408,26
2020-05-14,20,RO,1686,56,NA,1777225,NA,74,6
2020-05-14,20,AC,1740,55,NA,881935,NA,46,3
2020-05-14,20,AM,17181,1235,NA,4144597,NA,1365,75
2020-05-14,20,RR,1500,37,NA,605761,NA,89,8
2020-05-14,20,PA,10867,1063,NA,8602865,NA,1249,117
2020-05-14,20,AP,3428,101,NA,845731,NA,423,7
2020-05-14,20,TO,1029,23,NA,1572866,NA,97,2
2020-05-14,20,MG,3950,139,NA,21168791,NA,217,4
2020-05-14,20,ES,5813,249,NA,4018650,NA,412,16
2020-05-14,20,RJ,19467,2247,NA,17264943,NA,739,197
2020-05-14,20,SP,54286,4315,NA,45919049,NA,3189,197
2020-05-14,20,PR,2063,119,NA,11433957,NA,67,2
2020-05-14,20,SC,4332,78,NA,7164788,NA,504,5
2020-05-14,20,RS,2997,120,NA,11377239,NA,80,9
2020-05-15,20,MS,479,14,NA,2778986,NA,27,0
2020-05-15,20,MT,779,26,NA,3484466,NA,60,3
2020-05-15,20,GO,1572,67,NA,7018354,NA,149,3
2020-05-15,20,DF,3787,55,NA,3015268,NA,371,4
2020-05-15,20,MA,10739,496,NA,7075181,NA,938,26
2020-05-15,20,PI,1905,60,NA,3273227,NA,121,0
2020-05-15,20,CE,22490,1476,NA,9132078,NA,1413,63
2020-05-15,20,RN,2786,122,NA,3506853,NA,249,5
2020-05-15,20,PB,3739,170,NA,4018127,NA,378,10
2020-05-15,20,PE,16209,1381,NA,9557071,NA,621,83
2020-05-15,20,AL,3212,187,NA,3337357,NA,240,10
2020-05-15,20,SE,2868,50,NA,2298696,NA,374,3
2020-05-15,20,BA,8128,281,NA,14873064,NA,1173,19
2020-05-15,20,RO,1789,62,NA,1777225,NA,103,6
2020-05-15,20,AC,1785,57,NA,881935,NA,45,2
2020-05-15,20,AM,18392,1331,NA,4144597,NA,1211,96
2020-05-15,20,RR,1589,40,NA,605761,NA,89,3
2020-05-15,20,PA,12109,1145,NA,8602865,NA,1242,82
2020-05-15,20,AP,3630,103,NA,845731,NA,202,2
2020-05-15,20,TO,1179,24,NA,1572866,NA,150,1
2020-05-15,20,MG,4196,146,NA,21168791,NA,246,7
2020-05-15,20,ES,6198,260,NA,4018650,NA,385,11
2020-05-15,20,RJ,19987,2438,NA,17264943,NA,520,191
2020-05-15,20,SP,58378,4501,NA,45919049,NA,4092,186
2020-05-15,20,PR,2139,120,NA,11433957,NA,76,1
2020-05-15,20,SC,4562,79,NA,7164788,NA,230,1
2020-05-15,20,RS,3597,126,NA,11377239,NA,600,6
2020-05-16,20,MS,508,15,NA,2778986,NA,29,1
2020-05-16,20,MT,851,27,NA,3484466,NA,72,1
2020-05-16,20,GO,1640,69,NA,7018354,NA,68,2
2020-05-16,20,DF,4140,56,NA,3015268,NA,353,1
2020-05-16,20,MA,11592,524,NA,7075181,NA,853,28
2020-05-16,20,PI,2085,65,NA,3273227,NA,180,5
2020-05-16,20,CE,23795,1614,NA,9132078,NA,1305,138
2020-05-16,20,RN,3004,136,NA,3506853,NA,218,14
2020-05-16,20,PB,4063,183,NA,4018127,NA,324,13
2020-05-16,20,PE,18488,1461,NA,9557071,NA,2279,80
2020-05-16,20,AL,3593,199,NA,3337357,NA,381,12
2020-05-16,20,SE,3135,53,NA,2298696,NA,267,3
2020-05-16,20,BA,8314,286,NA,14873064,NA,186,5
2020-05-16,20,RO,1919,69,NA,1777225,NA,130,7
2020-05-16,20,AC,1867,59,NA,881935,NA,82,2
2020-05-16,20,AM,19677,1375,NA,4144597,NA,1285,44
2020-05-16,20,RR,1706,49,NA,605761,NA,117,9
2020-05-16,20,PA,13184,1199,NA,8602865,NA,1075,54
2020-05-16,20,AP,3834,108,NA,845731,NA,204,5
2020-05-16,20,TO,1279,27,NA,1572866,NA,100,3
2020-05-16,20,MG,4474,150,NA,21168791,NA,278,4
2020-05-16,20,ES,6595,271,NA,4018650,NA,397,11
2020-05-16,20,RJ,21601,2614,NA,17264943,NA,1614,176
2020-05-16,20,SP,61183,4688,NA,45919049,NA,2805,187
2020-05-16,20,PR,2242,123,NA,11433957,NA,103,3
2020-05-16,20,SC,4678,81,NA,7164788,NA,116,2
2020-05-16,20,RS,3695,132,NA,11377239,NA,98,6
